timestep,tpm,final_tpm,final_nopm
1,0,90063,39274
2,70644,90063,39274
3,108666,90063,39274
4,96450,90063,39274
5,98922,90063,39274
6,95292,90063,39274
7,94476,90063,39274
8,96084,90063,39274
9,99966,90063,39274
10,87720,90063,39274
11,90690,90063,39274
12,94182,90063,39274
13,97404,90063,39274
14,84210,90063,39274
15,94056,90063,39274
16,95850,90063,39274
17,86694,90063,39274
18,90900,90063,39274
19,90570,90063,39274
20,81396,90063,39274
21,96090,90063,39274
22,94518,90063,39274
23,93690,90063,39274
24,95682,90063,39274
25,94914,90063,39274
26,87474,90063,39274
27,75942,90063,39274
28,96534,90063,39274
29,84330,90063,39274
30,86958,90063,39274
31,98178,90063,39274
