timestep,tpm,final_tpm,final_nopm
1,0,64771,28215
2,60138,64771,28215
3,79032,64771,28215
4,68550,64771,28215
5,69486,64771,28215
6,68790,64771,28215
7,67218,64771,28215
8,67050,64771,28215
9,72396,64771,28215
10,72606,64771,28215
11,74088,64771,28215
12,62652,64771,28215
13,71844,64771,28215
14,68730,64771,28215
15,71646,64771,28215
16,63900,64771,28215
17,64710,64771,28215
18,65202,64771,28215
19,65406,64771,28215
20,62304,64771,28215
21,67260,64771,28215
22,64644,64771,28215
23,65142,64771,28215
24,62052,64771,28215
25,64164,64771,28215
26,62088,64771,28215
27,60156,64771,28215
28,65016,64771,28215
29,63588,64771,28215
30,67224,64771,28215
31,63948,64771,28215
32,69702,64771,28215
33,48930,64771,28215
