timestep,tpm,final_tpm,final_nopm
1,0,130738,56853
2,122466,130738,56853
3,173538,130738,56853
4,182994,130738,56853
5,171690,130738,56853
6,158352,130738,56853
7,167412,130738,56853
8,158760,130738,56853
9,175410,130738,56853
10,147060,130738,56853
11,166116,130738,56853
12,139980,130738,56853
13,158214,130738,56853
14,176292,130738,56853
15,144582,130738,56853
16,167796,130738,56853
17,160224,130738,56853
18,97200,130738,56853
19,79932,130738,56853
20,111018,130738,56853
21,144906,130738,56853
22,163674,130738,56853
23,168690,130738,56853
24,139194,130738,56853
25,136008,130738,56853
26,153108,130738,56853
27,155064,130738,56853
28,154176,130738,56853
29,64272,130738,56853
30,66294,130738,56853
31,72648,130738,56853
