timestep,tpm,final_tpm,final_nopm
1,0,251091,109164
2,114690,251091,109164
3,151554,251091,109164
4,167322,251091,109164
5,287460,251091,109164
6,287772,251091,109164
7,222204,251091,109164
8,140544,251091,109164
9,193704,251091,109164
10,244506,251091,109164
11,214620,251091,109164
12,164070,251091,109164
13,181260,251091,109164
14,258486,251091,109164
15,255768,251091,109164
16,263796,251091,109164
17,172662,251091,109164
18,214566,251091,109164
19,287070,251091,109164
20,323268,251091,109164
21,169848,251091,109164
22,201492,251091,109164
23,288732,251091,109164
24,211704,251091,109164
25,293376,251091,109164
26,196056,251091,109164
27,261378,251091,109164
28,311178,251091,109164
29,290400,251091,109164
30,271992,251091,109164
31,261912,251091,109164
