timestep,tpm,final_tpm,final_nopm
1,0,143876,62747
2,103548,143876,62747
3,150618,143876,62747
4,122634,143876,62747
5,144342,143876,62747
6,135336,143876,62747
7,132996,143876,62747
8,196368,143876,62747
9,162120,143876,62747
10,132744,143876,62747
11,153144,143876,62747
12,120624,143876,62747
13,167046,143876,62747
14,180882,143876,62747
15,173238,143876,62747
16,142080,143876,62747
17,150090,143876,62747
18,161514,143876,62747
19,139110,143876,62747
20,178224,143876,62747
21,162438,143876,62747
22,167142,143876,62747
23,142470,143876,62747
24,143142,143876,62747
25,108546,143876,62747
26,129006,143876,62747
27,129300,143876,62747
28,99372,143876,62747
29,126786,143876,62747
30,128664,143876,62747
31,138768,143876,62747
