timestep,tpm,final_tpm,final_nopm
1,0,164446,71615
2,167088,164446,71615
3,215112,164446,71615
4,224424,164446,71615
5,205890,164446,71615
6,182406,164446,71615
7,153522,164446,71615
8,191214,164446,71615
9,170076,164446,71615
10,141666,164446,71615
11,146460,164446,71615
12,204606,164446,71615
13,193716,164446,71615
14,174018,164446,71615
15,162858,164446,71615
16,158706,164446,71615
17,198384,164446,71615
18,181170,164446,71615
19,187218,164446,71615
20,75012,164446,71615
21,105846,164446,71615
22,143760,164446,71615
23,171972,164446,71615
24,195444,164446,71615
25,161220,164446,71615
26,174744,164446,71615
27,156282,164446,71615
28,197760,164446,71615
29,167064,164446,71615
30,188034,164446,71615
31,170862,164446,71615
