timestep,tpm,final_tpm,final_nopm
1,0,220155,95031
2,182034,220155,95031
3,279906,220155,95031
4,234960,220155,95031
5,156348,220155,95031
6,178704,220155,95031
7,186006,220155,95031
8,219612,220155,95031
9,216870,220155,95031
10,200790,220155,95031
11,184434,220155,95031
12,222498,220155,95031
13,265746,220155,95031
14,251772,220155,95031
15,203496,220155,95031
16,176076,220155,95031
17,174402,220155,95031
18,229218,220155,95031
19,222012,220155,95031
20,213864,220155,95031
21,214890,220155,95031
22,282942,220155,95031
23,268182,220155,95031
24,250128,220155,95031
25,241362,220155,95031
26,239094,220155,95031
27,211854,220155,95031
28,199110,220155,95031
29,214956,220155,95031
30,206358,220155,95031
31,152652,220155,95031
