timestep,tpm,final_tpm,final_nopm
1,0,115729,50256
2,69606,115729,50256
3,125502,115729,50256
4,121212,115729,50256
5,114900,115729,50256
6,122454,115729,50256
7,110604,115729,50256
8,134016,115729,50256
9,113388,115729,50256
10,115434,115729,50256
11,111948,115729,50256
12,117618,115729,50256
13,109182,115729,50256
14,110466,115729,50256
15,122496,115729,50256
16,120054,115729,50256
17,111600,115729,50256
18,118878,115729,50256
19,121542,115729,50256
20,107964,115729,50256
21,122922,115729,50256
22,120006,115729,50256
23,104076,115729,50256
24,110268,115729,50256
25,119160,115729,50256
26,108606,115729,50256
27,125430,115729,50256
28,120876,115729,50256
29,107970,115729,50256
30,111828,115729,50256
31,122436,115729,50256
