timestep,tpm,final_tpm,final_nopm
1,0,212455,92535
2,200754,212455,92535
3,318732,212455,92535
4,266148,212455,92535
5,248580,212455,92535
6,256314,212455,92535
7,214104,212455,92535
8,194136,212455,92535
9,153792,212455,92535
10,178632,212455,92535
11,228240,212455,92535
12,269244,212455,92535
13,268554,212455,92535
14,233094,212455,92535
15,222126,212455,92535
16,292086,212455,92535
17,239112,212455,92535
18,207138,212455,92535
19,265926,212455,92535
20,230736,212455,92535
21,200082,212455,92535
22,201864,212455,92535
23,224640,212455,92535
24,163410,212455,92535
25,162816,212455,92535
26,165294,212455,92535
27,202950,212455,92535
28,195354,212455,92535
29,193002,212455,92535
30,203652,212455,92535
31,237384,212455,92535
