timestep,tpm,final_tpm,final_nopm
1,0,114955,50088
2,109722,114955,50088
3,158004,114955,50088
4,146592,114955,50088
5,147606,114955,50088
6,131322,114955,50088
7,137778,114955,50088
8,116034,114955,50088
9,108672,114955,50088
10,118002,114955,50088
11,108078,114955,50088
12,118308,114955,50088
13,116700,114955,50088
14,112398,114955,50088
15,113232,114955,50088
16,113220,114955,50088
17,113634,114955,50088
18,115500,114955,50088
19,125418,114955,50088
20,110598,114955,50088
21,118068,114955,50088
22,111906,114955,50088
23,114696,114955,50088
24,115380,114955,50088
25,106104,114955,50088
26,120180,114955,50088
27,121638,114955,50088
28,118086,114955,50088
29,109482,114955,50088
30,120108,114955,50088
31,113580,114955,50088
