timestep,tpm,final_tpm,final_nopm
1,0,195175,85212
2,159252,195175,85212
3,206568,195175,85212
4,300516,195175,85212
5,437718,195175,85212
6,410646,195175,85212
7,206448,195175,85212
8,355830,195175,85212
9,394896,195175,85212
10,368094,195175,85212
11,265596,195175,85212
12,311298,195175,85212
13,254628,195175,85212
14,108264,195175,85212
15,90654,195175,85212
16,81618,195175,85212
17,79800,195175,85212
18,90060,195175,85212
19,85740,195175,85212
20,87492,195175,85212
21,87498,195175,85212
22,89772,195175,85212
23,84030,195175,85212
24,85362,195175,85212
25,296760,195175,85212
26,349620,195175,85212
27,416478,195175,85212
28,425928,195175,85212
29,302898,195175,85212
30,325686,195175,85212
31,437034,195175,85212
