timestep,tpm,final_tpm,final_nopm
1,0,131640,57123
2,117468,131640,57123
3,121416,131640,57123
4,163158,131640,57123
5,153216,131640,57123
6,112074,131640,57123
7,136806,131640,57123
8,155550,131640,57123
9,151038,131640,57123
10,123798,131640,57123
11,125568,131640,57123
12,158508,131640,57123
13,140688,131640,57123
14,140124,131640,57123
15,126666,131640,57123
16,122934,131640,57123
17,163974,131640,57123
18,170664,131640,57123
19,130662,131640,57123
20,122088,131640,57123
21,139686,131640,57123
22,130986,131640,57123
23,149442,131640,57123
24,119820,131640,57123
25,145674,131640,57123
26,120552,131640,57123
27,116418,131640,57123
28,117744,131640,57123
29,114222,131640,57123
30,119172,131640,57123
31,121914,131640,57123
