timestep,tpm,final_tpm,final_nopm
1,0,132577,57517
2,111366,132577,57517
3,164550,132577,57517
4,155124,132577,57517
5,124968,132577,57517
6,119634,132577,57517
7,122292,132577,57517
8,134838,132577,57517
9,125124,132577,57517
10,117564,132577,57517
11,124944,132577,57517
12,127188,132577,57517
13,155220,132577,57517
14,156954,132577,57517
15,160926,132577,57517
16,136368,132577,57517
17,145104,132577,57517
18,122964,132577,57517
19,117132,132577,57517
20,138588,132577,57517
21,142392,132577,57517
22,107448,132577,57517
23,129552,132577,57517
24,130578,132577,57517
25,134250,132577,57517
26,128706,132577,57517
27,119004,132577,57517
28,135726,132577,57517
29,146118,132577,57517
30,123852,132577,57517
31,110598,132577,57517
