timestep,tpm,final_tpm,final_nopm
1,0,183053,79741
2,162564,183053,79741
3,213888,183053,79741
4,182292,183053,79741
5,187428,183053,79741
6,234684,183053,79741
7,182190,183053,79741
8,148230,183053,79741
9,138282,183053,79741
10,144372,183053,79741
11,167010,183053,79741
12,162204,183053,79741
13,177366,183053,79741
14,163788,183053,79741
15,163248,183053,79741
16,191838,183053,79741
17,205098,183053,79741
18,174270,183053,79741
19,162150,183053,79741
20,211866,183053,79741
21,201660,183053,79741
22,195072,183053,79741
23,216456,183053,79741
24,189654,183053,79741
25,187656,183053,79741
26,174630,183053,79741
27,179742,183053,79741
28,196548,183053,79741
29,175830,183053,79741
30,122574,183053,79741
31,188634,183053,79741
