timestep,tpm,final_tpm,final_nopm
1,0,204093,88900
2,61782,204093,88900
3,223962,204093,88900
4,249756,204093,88900
5,229908,204093,88900
6,177390,204093,88900
7,229134,204093,88900
8,214248,204093,88900
9,263370,204093,88900
10,257820,204093,88900
11,254346,204093,88900
12,296466,204093,88900
13,174348,204093,88900
14,213216,204093,88900
15,230256,204093,88900
16,252708,204093,88900
17,233382,204093,88900
18,286560,204093,88900
19,237216,204093,88900
20,161328,204093,88900
21,174240,204093,88900
22,237576,204093,88900
23,244338,204093,88900
24,223296,204093,88900
25,227856,204093,88900
26,187050,204093,88900
27,190224,204093,88900
28,107220,204093,88900
29,148230,204093,88900
30,150702,204093,88900
31,173670,204093,88900
32,226584,204093,88900
