timestep,tpm,final_tpm,final_nopm
1,0,77341,33694
2,61338,77341,33694
3,86916,77341,33694
4,86088,77341,33694
5,95376,77341,33694
6,90954,77341,33694
7,108456,77341,33694
8,96060,77341,33694
9,92262,77341,33694
10,84012,77341,33694
11,85350,77341,33694
12,93066,77341,33694
13,92676,77341,33694
14,78858,77341,33694
15,92316,77341,33694
16,74394,77341,33694
17,52224,77341,33694
18,77214,77341,33694
19,85548,77341,33694
20,79632,77341,33694
21,85668,77341,33694
22,88716,77341,33694
23,83400,77341,33694
24,80760,77341,33694
25,71448,77341,33694
26,68208,77341,33694
27,75102,77341,33694
28,81972,77341,33694
29,86562,77341,33694
30,86886,77341,33694
31,62562,77341,33694
