timestep,tpm,final_tpm,final_nopm
1,0,213260,92791
2,113496,213260,92791
3,178422,213260,92791
4,198306,213260,92791
5,236400,213260,92791
6,176556,213260,92791
7,253800,213260,92791
8,216954,213260,92791
9,274758,213260,92791
10,226086,213260,92791
11,228528,213260,92791
12,210432,213260,92791
13,211032,213260,92791
14,169458,213260,92791
15,203706,213260,92791
16,160932,213260,92791
17,240732,213260,92791
18,210456,213260,92791
19,170538,213260,92791
20,224076,213260,92791
21,250224,213260,92791
22,217602,213260,92791
23,250206,213260,92791
24,213936,213260,92791
25,193800,213260,92791
26,211116,213260,92791
27,232470,213260,92791
28,227820,213260,92791
29,203346,213260,92791
30,227772,213260,92791
31,241974,213260,92791
