timestep,tpm,final_tpm,final_nopm
1,0,242288,105222
2,148380,242288,105222
3,164292,242288,105222
4,220278,242288,105222
5,222066,242288,105222
6,216786,242288,105222
7,219822,242288,105222
8,181524,242288,105222
9,285522,242288,105222
10,243546,242288,105222
11,257796,242288,105222
12,202866,242288,105222
13,238974,242288,105222
14,260094,242288,105222
15,199050,242288,105222
16,308916,242288,105222
17,179544,242288,105222
18,274800,242288,105222
19,233040,242288,105222
20,276720,242288,105222
21,216852,242288,105222
22,249876,242288,105222
23,249192,242288,105222
24,187452,242288,105222
25,240606,242288,105222
26,225684,242288,105222
27,248520,242288,105222
28,251064,242288,105222
29,286572,242288,105222
30,230958,242288,105222
31,243108,242288,105222
