timestep,tpm,final_tpm,final_nopm
1,0,101201,43852
2,67230,101201,43852
3,106854,101201,43852
4,123696,101201,43852
5,118098,101201,43852
6,111312,101201,43852
7,120438,101201,43852
8,142470,101201,43852
9,140466,101201,43852
10,126192,101201,43852
11,110538,101201,43852
12,113784,101201,43852
13,108600,101201,43852
14,115128,101201,43852
15,105762,101201,43852
16,105462,101201,43852
17,104280,101201,43852
18,102012,101201,43852
19,100578,101201,43852
20,100752,101201,43852
21,116220,101201,43852
22,104466,101201,43852
23,98856,101201,43852
24,101022,101201,43852
25,103194,101201,43852
26,100824,101201,43852
27,100188,101201,43852
28,81264,101201,43852
29,85464,101201,43852
30,97158,101201,43852
31,103092,101201,43852
32,53964,101201,43852
