timestep,tpm,final_tpm,final_nopm
1,0,294812,128281
2,110640,294812,128281
3,242934,294812,128281
4,337080,294812,128281
5,283134,294812,128281
6,316620,294812,128281
7,210000,294812,128281
8,278718,294812,128281
9,337776,294812,128281
10,294144,294812,128281
11,346662,294812,128281
12,353520,294812,128281
13,271050,294812,128281
14,217830,294812,128281
15,268500,294812,128281
16,301122,294812,128281
17,373230,294812,128281
18,331788,294812,128281
19,357666,294812,128281
20,239082,294812,128281
21,314436,294812,128281
22,284868,294812,128281
23,356412,294812,128281
24,361614,294812,128281
25,316656,294812,128281
26,239934,294812,128281
27,204876,294812,128281
28,310386,294812,128281
29,260076,294812,128281
30,280008,294812,128281
31,294948,294812,128281
32,253122,294812,128281
