timestep,tpm,final_tpm,final_nopm
1,0,290429,125906
2,110994,290429,125906
3,183402,290429,125906
4,255240,290429,125906
5,295356,290429,125906
6,328482,290429,125906
7,254112,290429,125906
8,206592,290429,125906
9,266592,290429,125906
10,218820,290429,125906
11,282252,290429,125906
12,257898,290429,125906
13,250422,290429,125906
14,297186,290429,125906
15,283008,290429,125906
16,352134,290429,125906
17,290940,290429,125906
18,252258,290429,125906
19,312126,290429,125906
20,379050,290429,125906
21,264282,290429,125906
22,278664,290429,125906
23,380454,290429,125906
24,343488,290429,125906
25,307872,290429,125906
26,196566,290429,125906
27,242010,290429,125906
28,261612,290429,125906
29,249648,290429,125906
30,213420,290429,125906
31,326184,290429,125906
