filename,test_id,test_name,final_tpm,final_nopm,num_timesteps,tpm_values
pg_vu5_wh5_mc100_sb256MB_wb8_run4.log,1,Small,80089,34782,31,"[0, 64392, 88614, 79548, 78324, 83364, 68502, 78702, 80028, 59172, 54906, 56568, 78384, 78504, 81966, 80754, 82506, 81180, 81258, 81120, 81996, 86592, 84024, 83430, 77238, 78750, 83364, 80418, 58068, 83580, 80562]"
pg_vu5_wh5_mc100_sb256MB_wb8_run5.log,1,Small,80962,35269,31,"[0, 67968, 87390, 80670, 85932, 83862, 74586, 79164, 70212, 76398, 63906, 74514, 79200, 79338, 82092, 69894, 86022, 82110, 80964, 84516, 81246, 77544, 84180, 79578, 89484, 81600, 79716, 75078, 81486, 82284, 83586]"
pg_vu10_wh10_mc200_sb512MB_wb16_run4.log,2,Medium,77341,33694,31,"[0, 61338, 86916, 86088, 95376, 90954, 108456, 96060, 92262, 84012, 85350, 93066, 92676, 78858, 92316, 74394, 52224, 77214, 85548, 79632, 85668, 88716, 83400, 80760, 71448, 68208, 75102, 81972, 86562, 86886, 62562]"
pg_vu10_wh10_mc200_sb2GB_wb64_run1.log,6,Memory,242288,105222,31,"[0, 148380, 164292, 220278, 222066, 216786, 219822, 181524, 285522, 243546, 257796, 202866, 238974, 260094, 199050, 308916, 179544, 274800, 233040, 276720, 216852, 249876, 249192, 187452, 240606, 225684, 248520, 251064, 286572, 230958, 243108]"
pg_vu10_wh10_mc200_sb512MB_wb16_run5.log,2,Medium,90063,39274,31,"[0, 70644, 108666, 96450, 98922, 95292, 94476, 96084, 99966, 87720, 90690, 94182, 97404, 84210, 94056, 95850, 86694, 90900, 90570, 81396, 96090, 94518, 93690, 95682, 94914, 87474, 75942, 96534, 84330, 86958, 98178]"
pg_vu20_wh20_mc500_sb1GB_wb32_run1.log,3,Large,290429,125906,31,"[0, 110994, 183402, 255240, 295356, 328482, 254112, 206592, 266592, 218820, 282252, 257898, 250422, 297186, 283008, 352134, 290940, 252258, 312126, 379050, 264282, 278664, 380454, 343488, 307872, 196566, 242010, 261612, 249648, 213420, 326184]"
pg_vu20_wh20_mc500_sb1GB_wb32_run3.log,3,Large,251091,109164,31,"[0, 114690, 151554, 167322, 287460, 287772, 222204, 140544, 193704, 244506, 214620, 164070, 181260, 258486, 255768, 263796, 172662, 214566, 287070, 323268, 169848, 201492, 288732, 211704, 293376, 196056, 261378, 311178, 290400, 271992, 261912]"
pg_vu5_wh20_mc100_sb128MB_wb8_run5.log,7,Latency,131640,57123,31,"[0, 117468, 121416, 163158, 153216, 112074, 136806, 155550, 151038, 123798, 125568, 158508, 140688, 140124, 126666, 122934, 163974, 170664, 130662, 122088, 139686, 130986, 149442, 119820, 145674, 120552, 116418, 117744, 114222, 119172, 121914]"
pg_vu10_wh10_mc200_sb2GB_wb64_run2.log,6,Memory,213260,92791,31,"[0, 113496, 178422, 198306, 236400, 176556, 253800, 216954, 274758, 226086, 228528, 210432, 211032, 169458, 203706, 160932, 240732, 210456, 170538, 224076, 250224, 217602, 250206, 213936, 193800, 211116, 232470, 227820, 203346, 227772, 241974]"
pg_vu10_wh10_mc200_sb2GB_wb64_run3.log,6,Memory,181476,78933,31,"[0, 128748, 192978, 209586, 181374, 216612, 250638, 217968, 203016, 192054, 198474, 162474, 193230, 206988, 170622, 182988, 179370, 148572, 179568, 85656, 73524, 89616, 144852, 215814, 236706, 241392, 245574, 208338, 230046, 211044, 219726]"
