timestep,tpm,final_tpm,final_nopm
1,0,110533,48151
2,70116,110533,48151
3,123570,110533,48151
4,124344,110533,48151
5,116934,110533,48151
6,126108,110533,48151
7,113202,110533,48151
8,124830,110533,48151
9,79992,110533,48151
10,127908,110533,48151
11,120096,110533,48151
12,117630,110533,48151
13,120516,110533,48151
14,122754,110533,48151
15,115932,110533,48151
16,101826,110533,48151
17,112092,110533,48151
18,112032,110533,48151
19,113004,110533,48151
20,82530,110533,48151
21,91896,110533,48151
22,81060,110533,48151
23,115068,110533,48151
24,104634,110533,48151
25,119976,110533,48151
26,115908,110533,48151
27,113982,110533,48151
28,131538,110533,48151
29,123510,110533,48151
30,113166,110533,48151
31,121710,110533,48151
