timestep,tpm,final_tpm,final_nopm
1,0,93975,40892
2,71028,93975,40892
3,47004,93975,40892
4,106536,93975,40892
5,116148,93975,40892
6,117066,93975,40892
7,128700,93975,40892
8,119724,93975,40892
9,141270,93975,40892
10,144054,93975,40892
11,134268,93975,40892
12,115584,93975,40892
13,79038,93975,40892
14,96720,93975,40892
15,91236,93975,40892
16,115746,93975,40892
17,82572,93975,40892
18,79350,93975,40892
19,93012,93975,40892
20,111612,93975,40892
21,61998,93975,40892
22,85128,93975,40892
23,89952,93975,40892
24,91062,93975,40892
25,118374,93975,40892
26,81510,93975,40892
27,75564,93975,40892
28,110904,93975,40892
29,98646,93975,40892
30,106356,93975,40892
31,104994,93975,40892
