timestep,tpm,final_tpm,final_nopm
1,0,147151,64251
2,133572,147151,64251
3,164196,147151,64251
4,89316,147151,64251
5,136890,147151,64251
6,179058,147151,64251
7,152622,147151,64251
8,150180,147151,64251
9,153780,147151,64251
10,130452,147151,64251
11,142662,147151,64251
12,143724,147151,64251
13,126990,147151,64251
14,100578,147151,64251
15,112896,147151,64251
16,141456,147151,64251
17,159192,147151,64251
18,133284,147151,64251
19,161940,147151,64251
20,159462,147151,64251
21,163398,147151,64251
22,186648,147151,64251
23,174972,147151,64251
24,164220,147151,64251
25,149766,147151,64251
26,174774,147151,64251
27,104544,147151,64251
28,177840,147151,64251
29,157548,147151,64251
30,107238,147151,64251
31,125430,147151,64251
