timestep,tpm,final_tpm,final_nopm
1,0,244586,106236
2,118134,244586,106236
3,296868,244586,106236
4,244926,244586,106236
5,190920,244586,106236
6,215376,244586,106236
7,241788,244586,106236
8,284736,244586,106236
9,310242,244586,106236
10,142506,244586,106236
11,201744,244586,106236
12,295332,244586,106236
13,291774,244586,106236
14,188028,244586,106236
15,237480,244586,106236
16,266280,244586,106236
17,314736,244586,106236
18,225012,244586,106236
19,135978,244586,106236
20,224340,244586,106236
21,235350,244586,106236
22,214530,244586,106236
23,204534,244586,106236
24,318900,244586,106236
25,256800,244586,106236
26,359148,244586,106236
27,322242,244586,106236
28,105702,244586,106236
29,257544,244586,106236
30,280014,244586,106236
31,271866,244586,106236
