timestep,tpm,final_tpm,final_nopm
1,0,181476,78933
2,128748,181476,78933
3,192978,181476,78933
4,209586,181476,78933
5,181374,181476,78933
6,216612,181476,78933
7,250638,181476,78933
8,217968,181476,78933
9,203016,181476,78933
10,192054,181476,78933
11,198474,181476,78933
12,162474,181476,78933
13,193230,181476,78933
14,206988,181476,78933
15,170622,181476,78933
16,182988,181476,78933
17,179370,181476,78933
18,148572,181476,78933
19,179568,181476,78933
20,85656,181476,78933
21,73524,181476,78933
22,89616,181476,78933
23,144852,181476,78933
24,215814,181476,78933
25,236706,181476,78933
26,241392,181476,78933
27,245574,181476,78933
28,208338,181476,78933
29,230046,181476,78933
30,211044,181476,78933
31,219726,181476,78933
