timestep,tpm,final_tpm,final_nopm
1,0,109404,47180
2,67188,109404,47180
3,117594,109404,47180
4,116658,109404,47180
5,110880,109404,47180
6,114444,109404,47180
7,108642,109404,47180
8,114600,109404,47180
9,114018,109404,47180
10,111996,109404,47180
11,101130,109404,47180
12,93756,109404,47180
13,109476,109404,47180
14,112176,109404,47180
15,104526,109404,47180
16,111336,109404,47180
17,118866,109404,47180
18,99426,109404,47180
19,106332,109404,47180
20,109404,109404,47180
21,119970,109404,47180
22,114276,109404,47180
23,106920,109404,47180
24,111258,109404,47180
25,104376,109404,47180
26,112212,109404,47180
27,117012,109404,47180
28,107274,109404,47180
29,108288,109404,47180
30,96480,109404,47180
31,111780,109404,47180
