timestep,tpm,final_tpm,final_nopm
1,0,107141,46000
2,65634,107141,46000
3,126078,107141,46000
4,109770,107141,46000
5,115584,107141,46000
6,111576,107141,46000
7,117954,107141,46000
8,112122,107141,46000
9,102372,107141,46000
10,109116,107141,46000
11,114264,107141,46000
12,105528,107141,46000
13,116418,107141,46000
14,114816,107141,46000
15,100734,107141,46000
16,118164,107141,46000
17,100350,107141,46000
18,103860,107141,46000
19,111756,107141,46000
20,114834,107141,46000
21,102372,107141,46000
22,106068,107141,46000
23,113610,107141,46000
24,86910,107141,46000
25,113850,107141,46000
26,122112,107141,46000
27,104718,107141,46000
28,103290,107141,46000
29,113112,107141,46000
30,111036,107141,46000
31,90864,107141,46000
32,111378,107141,46000
