timestep,tpm,final_tpm,final_nopm
1,0,116087,50181
2,62658,116087,50181
3,124404,116087,50181
4,121626,116087,50181
5,110802,116087,50181
6,118212,116087,50181
7,118950,116087,50181
8,114390,116087,50181
9,105684,116087,50181
10,113934,116087,50181
11,116130,116087,50181
12,115878,116087,50181
13,121830,116087,50181
14,120180,116087,50181
15,117306,116087,50181
16,121356,116087,50181
17,120306,116087,50181
18,104568,116087,50181
19,104232,116087,50181
20,125262,116087,50181
21,112122,116087,50181
22,119088,116087,50181
23,119256,116087,50181
24,114168,116087,50181
25,118824,116087,50181
26,115758,116087,50181
27,111606,116087,50181
28,122124,116087,50181
29,116700,116087,50181
30,110346,116087,50181
31,118434,116087,50181
32,96264,116087,50181
