timestep,tpm,final_tpm,final_nopm
1,0,109528,47038
2,72258,109528,47038
3,107622,109528,47038
4,120984,109528,47038
5,119556,109528,47038
6,119556,109528,47038
7,122688,109528,47038
8,121668,109528,47038
9,100746,109528,47038
10,115566,109528,47038
11,117072,109528,47038
12,101220,109528,47038
13,111084,109528,47038
14,110274,109528,47038
15,105102,109528,47038
16,110904,109528,47038
17,111288,109528,47038
18,106500,109528,47038
19,116238,109528,47038
20,113520,109528,47038
21,102252,109528,47038
22,108672,109528,47038
23,109056,109528,47038
24,109986,109528,47038
25,111678,109528,47038
26,115518,109528,47038
27,109926,109528,47038
28,99828,109528,47038
29,115422,109528,47038
30,112800,109528,47038
31,103896,109528,47038
32,112134,109528,47038
