timestep,tpm,final_tpm,final_nopm
1,0,116453,50230
2,70902,116453,50230
3,111930,116453,50230
4,110034,116453,50230
5,121416,116453,50230
6,116886,116453,50230
7,110046,116453,50230
8,114732,116453,50230
9,112038,116453,50230
10,111336,116453,50230
11,114870,116453,50230
12,118728,116453,50230
13,116088,116453,50230
14,109338,116453,50230
15,115740,116453,50230
16,117852,116453,50230
17,111192,116453,50230
18,119190,116453,50230
19,111882,116453,50230
20,117672,116453,50230
21,112074,116453,50230
22,123186,116453,50230
23,119796,116453,50230
24,116514,116453,50230
25,120996,116453,50230
26,116700,116453,50230
27,113016,116453,50230
28,119016,116453,50230
29,112530,116453,50230
30,121458,116453,50230
31,119334,116453,50230
32,113736,116453,50230
