timestep,tpm,final_tpm,final_nopm
1,0,108396,46777
2,64236,108396,46777
3,97854,108396,46777
4,107376,108396,46777
5,113100,108396,46777
6,104280,108396,46777
7,109872,108396,46777
8,110022,108396,46777
9,120360,108396,46777
10,120084,108396,46777
11,113826,108396,46777
12,102864,108396,46777
13,95412,108396,46777
14,111180,108396,46777
15,102834,108396,46777
16,116634,108396,46777
17,107616,108396,46777
18,109590,108396,46777
19,122154,108396,46777
20,126366,108396,46777
21,111774,108396,46777
22,100902,108396,46777
23,106728,108396,46777
24,104346,108396,46777
25,104400,108396,46777
26,98196,108396,46777
27,101142,108396,46777
28,105162,108396,46777
29,115098,108396,46777
30,105222,108396,46777
31,102762,108396,46777
32,97740,108396,46777
