timestep,tpm,final_tpm,final_nopm
1,0,112046,48198
2,69288,112046,48198
3,106884,112046,48198
4,114612,112046,48198
5,123570,112046,48198
6,111054,112046,48198
7,97176,112046,48198
8,113952,112046,48198
9,99066,112046,48198
10,102546,112046,48198
11,115770,112046,48198
12,109104,112046,48198
13,92412,112046,48198
14,112866,112046,48198
15,109470,112046,48198
16,117378,112046,48198
17,114030,112046,48198
18,106776,112046,48198
19,116832,112046,48198
20,120936,112046,48198
21,99744,112046,48198
22,113838,112046,48198
23,113640,112046,48198
24,107202,112046,48198
25,116670,112046,48198
26,118812,112046,48198
27,101232,112046,48198
28,106794,112046,48198
29,120582,112046,48198
30,110712,112046,48198
31,112284,112046,48198
32,110244,112046,48198
