timestep,tpm,final_tpm,final_nopm
1,0,102709,44212
2,56406,102709,44212
3,95694,102709,44212
4,101436,102709,44212
5,111090,102709,44212
6,107586,102709,44212
7,105324,102709,44212
8,100476,102709,44212
9,104166,102709,44212
10,94596,102709,44212
11,109422,102709,44212
12,107802,102709,44212
13,100782,102709,44212
14,104622,102709,44212
15,93756,102709,44212
16,102528,102709,44212
17,114180,102709,44212
18,97536,102709,44212
19,97404,102709,44212
20,106176,102709,44212
21,92148,102709,44212
22,101034,102709,44212
23,107886,102709,44212
24,106770,102709,44212
25,96378,102709,44212
26,105852,102709,44212
27,109620,102709,44212
28,105048,102709,44212
29,101112,102709,44212
30,111234,102709,44212
31,97632,102709,44212
32,90588,102709,44212
