timestep,tpm,final_tpm,final_nopm
1,0,120357,51787
2,71508,120357,51787
3,116298,120357,51787
4,119280,120357,51787
5,126960,120357,51787
6,126942,120357,51787
7,113382,120357,51787
8,124884,120357,51787
9,121992,120357,51787
10,117042,120357,51787
11,122796,120357,51787
12,121980,120357,51787
13,117348,120357,51787
14,127386,120357,51787
15,118020,120357,51787
16,123462,120357,51787
17,124416,120357,51787
18,117372,120357,51787
19,116190,120357,51787
20,123774,120357,51787
21,122082,120357,51787
22,112998,120357,51787
23,127662,120357,51787
24,118248,120357,51787
25,119136,120357,51787
26,116376,120357,51787
27,122142,120357,51787
28,126600,120357,51787
29,115188,120357,51787
30,119652,120357,51787
31,118200,120357,51787
32,101406,120357,51787
