timestep,tpm,final_tpm,final_nopm
1,0,115706,49843
2,61344,115706,49843
3,111696,115706,49843
4,107532,115706,49843
5,117474,115706,49843
6,129510,115706,49843
7,109206,115706,49843
8,125478,115706,49843
9,112770,115706,49843
10,113418,115706,49843
11,122568,115706,49843
12,123210,115706,49843
13,104694,115706,49843
14,123504,115706,49843
15,117876,115706,49843
16,105384,115706,49843
17,122478,115706,49843
18,121620,115706,49843
19,100224,115706,49843
20,115272,115706,49843
21,104778,115706,49843
22,114948,115706,49843
23,122988,115706,49843
24,120084,115706,49843
25,117270,115706,49843
26,104640,115706,49843
27,115596,115706,49843
28,124086,115706,49843
29,117042,115706,49843
30,118296,115706,49843
31,120102,115706,49843
32,108804,115706,49843
