timestep,tpm,final_tpm,final_nopm
1,0,104741,45181
2,43758,104741,45181
3,89940,104741,45181
4,96696,104741,45181
5,77652,104741,45181
6,100506,104741,45181
7,96324,104741,45181
8,105342,104741,45181
9,103920,104741,45181
10,108276,104741,45181
11,121770,104741,45181
12,107574,104741,45181
13,100224,104741,45181
14,107262,104741,45181
15,96426,104741,45181
16,106140,104741,45181
17,111732,104741,45181
18,107220,104741,45181
19,96876,104741,45181
20,112344,104741,45181
21,105864,104741,45181
22,93222,104741,45181
23,111522,104741,45181
24,111582,104741,45181
25,93174,104741,45181
26,113832,104741,45181
27,104646,104741,45181
28,95394,104741,45181
29,113232,104741,45181
30,110352,104741,45181
31,93978,104741,45181
32,107808,104741,45181
