timestep,tpm,final_tpm,final_nopm
1,0,106927,45981
2,59112,106927,45981
3,94956,106927,45981
4,113880,106927,45981
5,113532,106927,45981
6,107700,106927,45981
7,125130,106927,45981
8,122880,106927,45981
9,118086,106927,45981
10,108816,106927,45981
11,107046,106927,45981
12,98256,106927,45981
13,122838,106927,45981
14,104424,106927,45981
15,102996,106927,45981
16,107574,106927,45981
17,108816,106927,45981
18,104904,106927,45981
19,112020,106927,45981
20,101946,106927,45981
21,95460,106927,45981
22,110322,106927,45981
23,106422,106927,45981
24,97194,106927,45981
25,102318,106927,45981
26,105690,106927,45981
27,102408,106927,45981
28,115704,106927,45981
29,125556,106927,45981
30,104550,106927,45981
31,117990,106927,45981
32,90090,106927,45981
