timestep,tpm,final_tpm,final_nopm
1,0,115036,49456
2,69624,115036,49456
3,105936,115036,49456
4,120954,115036,49456
5,110712,115036,49456
6,116412,115036,49456
7,110556,115036,49456
8,110196,115036,49456
9,117918,115036,49456
10,117630,115036,49456
11,110712,115036,49456
12,118056,115036,49456
13,102876,115036,49456
14,106668,115036,49456
15,123132,115036,49456
16,117036,115036,49456
17,103302,115036,49456
18,119712,115036,49456
19,115002,115036,49456
20,99384,115036,49456
21,125358,115036,49456
22,120894,115036,49456
23,108708,115036,49456
24,122718,115036,49456
25,107652,115036,49456
26,108186,115036,49456
27,105540,115036,49456
28,113724,115036,49456
29,124110,115036,49456
30,129384,115036,49456
31,123108,115036,49456
32,105600,115036,49456
