timestep,tpm,final_tpm,final_nopm
1,0,104766,45058
2,68142,104766,45058
3,112470,104766,45058
4,106746,104766,45058
5,96336,104766,45058
6,114732,104766,45058
7,105354,104766,45058
8,112050,104766,45058
9,125388,104766,45058
10,102054,104766,45058
11,107070,104766,45058
12,108540,104766,45058
13,111774,104766,45058
14,93024,104766,45058
15,106650,104766,45058
16,104574,104766,45058
17,104406,104766,45058
18,112476,104766,45058
19,106872,104766,45058
20,109158,104766,45058
21,92046,104766,45058
22,99912,104766,45058
23,101484,104766,45058
24,114234,104766,45058
25,111864,104766,45058
26,106548,104766,45058
27,97746,104766,45058
28,108906,104766,45058
29,93054,104766,45058
30,114108,104766,45058
31,111570,104766,45058
