timestep,tpm,final_tpm,final_nopm
1,0,113730,49076
2,72558,113730,49076
3,133314,113730,49076
4,125610,113730,49076
5,121422,113730,49076
6,117336,113730,49076
7,115410,113730,49076
8,123198,113730,49076
9,116160,113730,49076
10,99936,113730,49076
11,115242,113730,49076
12,110838,113730,49076
13,111870,113730,49076
14,116382,113730,49076
15,112110,113730,49076
16,116652,113730,49076
17,107046,113730,49076
18,109056,113730,49076
19,118158,113730,49076
20,116502,113730,49076
21,112758,113730,49076
22,112914,113730,49076
23,113424,113730,49076
24,110664,113730,49076
25,121410,113730,49076
26,120888,113730,49076
27,108504,113730,49076
28,120054,113730,49076
29,107736,113730,49076
30,109002,113730,49076
31,116604,113730,49076
32,118314,113730,49076
