timestep,tpm,final_tpm,final_nopm
1,0,112197,48309
2,70512,112197,48309
3,120702,112197,48309
4,111576,112197,48309
5,120774,112197,48309
6,113292,112197,48309
7,103338,112197,48309
8,112272,112197,48309
9,114546,112197,48309
10,97914,112197,48309
11,119406,112197,48309
12,114702,112197,48309
13,116994,112197,48309
14,124830,112197,48309
15,118062,112197,48309
16,104586,112197,48309
17,118056,112197,48309
18,114246,112197,48309
19,107436,112197,48309
20,113496,112197,48309
21,112278,112197,48309
22,103938,112197,48309
23,112878,112197,48309
24,120576,112197,48309
25,102978,112197,48309
26,115188,112197,48309
27,111072,112197,48309
28,114696,112197,48309
29,102210,112197,48309
30,114558,112197,48309
31,111594,112197,48309
32,116076,112197,48309
