timestep,tpm,final_tpm,final_nopm
1,0,110864,47672
2,63294,110864,47672
3,102030,110864,47672
4,106950,110864,47672
5,111900,110864,47672
6,105828,110864,47672
7,103746,110864,47672
8,111456,110864,47672
9,105732,110864,47672
10,109032,110864,47672
11,106176,110864,47672
12,108492,110864,47672
13,95598,110864,47672
14,107760,110864,47672
15,113814,110864,47672
16,111198,110864,47672
17,110370,110864,47672
18,109218,110864,47672
19,103488,110864,47672
20,112308,110864,47672
21,110904,110864,47672
22,103728,110864,47672
23,111528,110864,47672
24,120834,110864,47672
25,120894,110864,47672
26,115992,110864,47672
27,109788,110864,47672
28,99660,110864,47672
29,115854,110864,47672
30,118128,110864,47672
31,101322,110864,47672
32,112008,110864,47672
