timestep,tpm,final_tpm,final_nopm
1,0,112245,48459
2,69072,112245,48459
3,104580,112245,48459
4,122214,112245,48459
5,122514,112245,48459
6,101538,112245,48459
7,118452,112245,48459
8,106314,112245,48459
9,106416,112245,48459
10,113604,112245,48459
11,114708,112245,48459
12,114978,112245,48459
13,102870,112245,48459
14,119016,112245,48459
15,107154,112245,48459
16,109848,112245,48459
17,120378,112245,48459
18,108558,112245,48459
19,114432,112245,48459
20,110046,112245,48459
21,113574,112245,48459
22,109290,112245,48459
23,116046,112245,48459
24,107514,112245,48459
25,113940,112245,48459
26,117564,112245,48459
27,119766,112245,48459
28,107430,112245,48459
29,116412,112245,48459
30,102456,112245,48459
31,109080,112245,48459
32,108096,112245,48459
