timestep,tpm,final_tpm,final_nopm
1,0,108584,46660
2,64014,108584,46660
3,103998,108584,46660
4,103266,108584,46660
5,112626,108584,46660
6,113892,108584,46660
7,104040,108584,46660
8,113484,108584,46660
9,111012,108584,46660
10,105990,108584,46660
11,106914,108584,46660
12,108102,108584,46660
13,107178,108584,46660
14,106200,108584,46660
15,114900,108584,46660
16,106212,108584,46660
17,90594,108584,46660
18,114558,108584,46660
19,109458,108584,46660
20,102720,108584,46660
21,112260,108584,46660
22,107802,108584,46660
23,125004,108584,46660
24,114432,108584,46660
25,113958,108584,46660
26,111198,108584,46660
27,114792,108584,46660
28,95730,108584,46660
29,101052,108584,46660
30,112572,108584,46660
31,103746,108584,46660
32,97038,108584,46660
