timestep,tpm,final_tpm,final_nopm
1,0,113751,48866
2,68472,113751,48866
3,111198,113751,48866
4,124446,113751,48866
5,115956,113751,48866
6,108600,113751,48866
7,115320,113751,48866
8,115398,113751,48866
9,110712,113751,48866
10,122514,113751,48866
11,114252,113751,48866
12,117984,113751,48866
13,129642,113751,48866
14,116100,113751,48866
15,115044,113751,48866
16,118560,113751,48866
17,116304,113751,48866
18,107592,113751,48866
19,118434,113751,48866
20,104520,113751,48866
21,104532,113751,48866
22,120084,113751,48866
23,122874,113751,48866
24,106830,113751,48866
25,115500,113751,48866
26,120168,113751,48866
27,103032,113751,48866
28,121002,113751,48866
29,117480,113751,48866
30,107838,113751,48866
31,114522,113751,48866
32,117546,113751,48866
