timestep,tpm,final_tpm,final_nopm
1,0,103853,44871
2,68238,103853,44871
3,104814,103853,44871
4,107502,103853,44871
5,101730,103853,44871
6,101778,103853,44871
7,96918,103853,44871
8,104616,103853,44871
9,106224,103853,44871
10,105990,103853,44871
11,99990,103853,44871
12,99462,103853,44871
13,100284,103853,44871
14,101904,103853,44871
15,109410,103853,44871
16,101586,103853,44871
17,90288,103853,44871
18,104226,103853,44871
19,105720,103853,44871
20,107076,103853,44871
21,103698,103853,44871
22,108708,103853,44871
23,99108,103853,44871
24,104976,103853,44871
25,109614,103853,44871
26,100200,103853,44871
27,103734,103853,44871
28,95790,103853,44871
29,116352,103853,44871
30,106074,103853,44871
31,103014,103853,44871
32,93912,103853,44871
