timestep,tpm,final_tpm,final_nopm
1,0,105081,45303
2,109284,105081,45303
3,114258,105081,45303
4,96618,105081,45303
5,120654,105081,45303
6,108018,105081,45303
7,100176,105081,45303
8,109590,105081,45303
9,68946,105081,45303
10,81390,105081,45303
11,99294,105081,45303
12,112350,105081,45303
13,106608,105081,45303
14,107154,105081,45303
15,99372,105081,45303
16,107094,105081,45303
17,104604,105081,45303
18,118728,105081,45303
19,100104,105081,45303
20,108756,105081,45303
21,97212,105081,45303
22,113388,105081,45303
23,93822,105081,45303
24,111192,105081,45303
25,102012,105081,45303
26,109206,105081,45303
27,96276,105081,45303
28,116448,105081,45303
29,95160,105081,45303
30,107214,105081,45303
31,106320,105081,45303
