timestep,tpm,final_tpm,final_nopm
1,0,108927,46829
2,99000,108927,46829
3,120732,108927,46829
4,112266,108927,46829
5,99366,108927,46829
6,109668,108927,46829
7,98712,108927,46829
8,111354,108927,46829
9,108186,108927,46829
10,108198,108927,46829
11,111306,108927,46829
12,105930,108927,46829
13,101424,108927,46829
14,118734,108927,46829
15,98808,108927,46829
16,117102,108927,46829
17,110388,108927,46829
18,110124,108927,46829
19,105528,108927,46829
20,101796,108927,46829
21,113508,108927,46829
22,110106,108927,46829
23,107946,108927,46829
24,100686,108927,46829
25,117426,108927,46829
26,103044,108927,46829
27,109296,108927,46829
28,109656,108927,46829
29,108300,108927,46829
30,96702,108927,46829
31,124218,108927,46829
