filename,test_id,test_name,final_tpm,final_nopm,num_timesteps,tpm_values
tpcc_vu5_wh5_mc100_bp256M_lb8_run5.log,1,Small,100805,43547,31,"[0, 85752, 108600, 105348, 83742, 100506, 97800, 96144, 95670, 98820, 88524, 100476, 98910, 97746, 99312, 88482, 106890, 108654, 97410, 103338, 104508, 99216, 95580, 105528, 103902, 100656, 106662, 104172, 94392, 96054, 103398]"
tpcc_vu10_wh10_mc200_bp512M_lb16_run1.log,2,Medium,105091,45155,31,"[0, 80562, 134748, 116646, 107082, 99996, 104568, 105198, 97632, 102372, 100308, 103866, 103536, 103860, 101718, 106752, 102954, 103128, 105942, 102702, 103332, 99936, 104598, 98502, 93852, 99078, 101934, 129612, 135168, 102096, 99690]"
tpcc_vu5_wh5_mc100_bp256M_lb8_run4.log,1,Small,89037,38287,31,"[0, 88446, 76092, 85368, 83790, 90138, 90444, 80460, 91530, 92844, 79410, 94068, 92844, 84522, 90936, 91524, 87204, 95208, 90000, 88428, 90882, 89850, 84396, 91602, 87000, 86340, 88932, 89730, 82548, 94092, 91302]"
tpcc_vu20_wh20_mc500_bp1G_lb32_run2.log,3,Large,108927,46829,31,"[0, 99000, 120732, 112266, 99366, 109668, 98712, 111354, 108186, 108198, 111306, 105930, 101424, 118734, 98808, 117102, 110388, 110124, 105528, 101796, 113508, 110106, 107946, 100686, 117426, 103044, 109296, 109656, 108300, 96702, 124218]"
tpcc_vu20_wh5_mc200_bp256M_lb8_run1.log,5,I/O Test,93365,40311,31,"[0, 108066, 118698, 93138, 116586, 90978, 101982, 97710, 89658, 115536, 92340, 94212, 89364, 99972, 85584, 110358, 96816, 86424, 111480, 105780, 89676, 96780, 104148, 85758, 95208, 99558, 90882, 53184, 87582, 82602, 103326]"
tpcc_vu10_wh10_mc200_bp2G_lb64_run3.log,6,Memory,111753,48215,31,"[0, 107682, 137886, 114126, 108876, 109278, 113784, 102732, 114102, 119664, 113508, 111576, 112980, 104862, 107388, 117966, 107922, 104226, 114990, 115092, 112410, 114330, 114762, 112146, 117324, 113292, 111198, 117402, 103044, 113946, 112164]"
tpcc_vu100_wh50_mc1000_bp4G_lb128_run1.log,8,Stress,107792,46301,33,"[0, 54078, 106830, 108780, 110724, 110220, 108612, 107316, 108630, 102558, 97716, 112998, 110376, 104838, 109482, 109314, 104322, 109950, 110682, 106098, 104730, 106266, 108528, 111594, 110850, 108858, 104196, 106710, 107646, 108354, 110748, 104088, 102648]"
tpcc_vu10_wh10_mc200_bp2G_lb64_run2.log,6,Memory,120905,51993,31,"[0, 116034, 140508, 130962, 132750, 132828, 128526, 132942, 130314, 129240, 132564, 126684, 125754, 131802, 134580, 116490, 119406, 126024, 120804, 114444, 123690, 123630, 118872, 121902, 116076, 124674, 116034, 124788, 115338, 118518, 113640]"
tpcc_vu20_wh20_mc500_bp1G_lb32_run3.log,3,Large,100028,43133,31,"[0, 99714, 102948, 102864, 101316, 97794, 97152, 102414, 100950, 90924, 58554, 76278, 106992, 106608, 95538, 102276, 98394, 106476, 98298, 103896, 102210, 91110, 100950, 94908, 104370, 97848, 104532, 99342, 82950, 109428, 102804]"
tpcc_vu20_wh20_mc500_bp1G_lb32_run1.log,3,Large,100845,43473,31,"[0, 106344, 114408, 110604, 111504, 109800, 91428, 112578, 98112, 115266, 105042, 99450, 103590, 108222, 109110, 105810, 126552, 89448, 108042, 100884, 97716, 112218, 91596, 108432, 103698, 100680, 104784, 107670, 102906, 70830, 69438]"
tpcc_vu20_wh5_mc200_bp256M_lb8_run2.log,5,I/O Test,86051,36938,31,"[0, 101118, 114192, 87996, 98382, 94464, 91080, 95190, 83292, 88698, 82872, 87018, 98280, 85296, 79536, 89970, 90144, 79770, 79896, 82554, 83982, 89472, 81492, 95082, 93060, 85992, 87402, 84942, 83094, 88962, 90588]"
tpcc_vu100_wh50_mc1000_bp4G_lb128_run2.log,8,Stress,105483,45413,33,"[0, 66792, 119268, 109626, 108936, 111408, 105384, 107550, 106842, 104808, 98814, 109086, 104994, 108030, 105906, 103896, 102432, 108834, 104202, 109062, 106818, 101862, 106434, 108696, 91230, 107868, 111240, 103194, 103104, 110400, 108096, 109320, 99252]"
tpcc_vu100_wh50_mc1000_bp4G_lb128_run3.log,8,Stress,106000,45648,33,"[0, 65682, 97752, 112200, 113562, 109902, 105186, 109398, 103008, 105450, 106284, 104952, 100800, 105930, 105588, 101682, 107214, 98280, 110538, 115842, 112782, 105390, 106140, 107892, 100278, 107310, 103128, 110592, 106218, 105462, 101040, 101010, 104226]"
tpcc_vu10_wh10_mc200_bp2G_lb64_run1.log,6,Memory,120024,51676,31,"[0, 109746, 137604, 122088, 123840, 124032, 110802, 125310, 120300, 123846, 124002, 121452, 111774, 118662, 124512, 122748, 116598, 123258, 115596, 122418, 126174, 115710, 122460, 119994, 114420, 124224, 122370, 116568, 121734, 120948, 115680]"
tpcc_vu20_wh5_mc200_bp256M_lb8_run3.log,5,I/O Test,92293,39808,31,"[0, 62556, 122106, 103044, 71958, 77394, 89178, 89874, 105072, 107328, 93336, 91638, 101892, 102780, 95868, 93726, 100950, 90066, 98940, 83484, 105408, 87750, 91950, 93072, 85806, 83148, 91968, 96054, 87126, 86742, 90282]"
tpcc_vu20_wh20_mc500_bp1G_lb32_run4.log,3,Large,105081,45303,31,"[0, 109284, 114258, 96618, 120654, 108018, 100176, 109590, 68946, 81390, 99294, 112350, 106608, 107154, 99372, 107094, 104604, 118728, 100104, 108756, 97212, 113388, 93822, 111192, 102012, 109206, 96276, 116448, 95160, 107214, 106320]"
tpcc_vu10_wh10_mc200_bp2G_lb64_run5.log,6,Memory,111818,48083,31,"[0, 106236, 116628, 107352, 105414, 117294, 111564, 107400, 111804, 110892, 108318, 115398, 113082, 108978, 108174, 111432, 126456, 130410, 118788, 107718, 112236, 111726, 113616, 110088, 109260, 109740, 115656, 111750, 100362, 101562, 107436]"
tpcc_vu10_wh10_mc200_bp2G_lb64_run4.log,6,Memory,107234,46270,31,"[0, 96210, 133986, 109272, 101682, 106110, 110922, 101778, 109332, 111522, 106020, 107022, 109374, 111432, 110034, 109890, 102912, 107838, 108804, 103296, 109698, 105354, 95412, 112152, 109272, 101652, 111816, 110622, 101646, 110724, 110412]"
tpcc_vu20_wh20_mc500_bp1G_lb32_run5.log,3,Large,90643,38959,31,"[0, 104082, 112782, 97506, 93642, 108006, 87000, 102348, 96636, 88200, 88710, 94518, 88272, 84642, 84456, 82398, 94608, 82770, 76938, 85980, 95094, 94116, 92904, 81006, 89412, 96528, 106404, 97410, 101994, 97704, 90828]"
tpcc_vu20_wh5_mc200_bp256M_lb8_run4.log,5,I/O Test,83041,35615,31,"[0, 95742, 110148, 86466, 78138, 84600, 81606, 87618, 88632, 83154, 78714, 75798, 87198, 89202, 78246, 77328, 96378, 81558, 81228, 79848, 75132, 87906, 81648, 77880, 85038, 92166, 76122, 75990, 93978, 74412, 92436]"
tpcc_vu100_wh50_mc1000_bp4G_lb128_run4.log,8,Stress,103931,44752,32,"[0, 59424, 105414, 115032, 110868, 108978, 105168, 97650, 108252, 107454, 107436, 104586, 104586, 99924, 104892, 105816, 108852, 107310, 104136, 98868, 103806, 105408, 96552, 110694, 100878, 99846, 103800, 105456, 103254, 106296, 105120, 96504]"
tpcc_vu100_wh50_mc1000_bp4G_lb128_run5.log,8,Stress,101953,43672,32,"[0, 64296, 114036, 106488, 113154, 106626, 106872, 98844, 100092, 101820, 99462, 93702, 106062, 102312, 103128, 97980, 100548, 106446, 104004, 105540, 102156, 100110, 94458, 100614, 103230, 102432, 102282, 100356, 100332, 103434, 107076, 98142]"
tpcc_vu20_wh5_mc200_bp256M_lb8_run5.log,5,I/O Test,101281,43516,31,"[0, 112536, 127746, 117612, 111462, 112086, 106938, 110088, 109752, 118764, 69354, 111726, 109242, 115794, 119754, 113040, 100494, 94524, 96762, 106920, 102252, 104526, 91056, 111720, 102462, 93318, 95448, 108018, 94632, 70590, 106494]"
tpcc_vu5_wh20_mc100_bp128M_lb8_run5.log,7,Latency,95906,41282,31,"[0, 93882, 106050, 101124, 98532, 101388, 101268, 101148, 102192, 99180, 103026, 99378, 100884, 105126, 104694, 100890, 100602, 101688, 103842, 103716, 96738, 103140, 100248, 73332, 80514, 90894, 86580, 87234, 99966, 91878, 98064]"
tpcc_vu5_wh20_mc100_bp128M_lb8_run4.log,7,Latency,99540,42731,31,"[0, 92190, 100326, 100662, 97572, 101520, 105294, 99780, 103872, 102684, 99144, 103158, 103458, 101484, 102264, 104814, 97992, 100806, 105726, 92304, 88386, 101058, 95076, 99222, 99348, 94476, 96858, 100056, 100128, 109116, 104532]"
tpcc_vu5_wh20_mc100_bp128M_lb8_run3.log,7,Latency,98064,42386,31,"[0, 95376, 109620, 106824, 103602, 101322, 106140, 98286, 106800, 104106, 102492, 97080, 102498, 97776, 98226, 99594, 95202, 98394, 100020, 95694, 101538, 101850, 89694, 97284, 102774, 95280, 98928, 100416, 96030, 99402, 99606]"
tpcc_vu5_wh20_mc100_bp128M_lb8_run2.log,7,Latency,97929,42278,31,"[0, 97668, 107418, 105582, 104262, 103062, 104964, 105540, 107268, 90828, 100824, 99276, 99060, 101370, 99960, 97512, 102414, 99216, 97944, 95814, 100722, 90294, 98382, 96060, 98586, 96072, 99432, 99000, 99054, 94374, 98052]"
tpcc_vu5_wh20_mc100_bp128M_lb8_run1.log,7,Latency,84731,36567,31,"[0, 88980, 100356, 94890, 94182, 93954, 86754, 94128, 93030, 92004, 65094, 87180, 86976, 93864, 93312, 66108, 92964, 84330, 82518, 78612, 85086, 85032, 90738, 87996, 81204, 85602, 89814, 85542, 87456, 89034, 67236]"
