timestep,tpm,final_tpm,final_nopm
1,0,103089,44320
2,99864,103089,44320
3,114738,103089,44320
4,110664,103089,44320
5,109434,103089,44320
6,102582,103089,44320
7,103566,103089,44320
8,100902,103089,44320
9,91746,103089,44320
10,102300,103089,44320
11,98508,103089,44320
12,100194,103089,44320
13,81516,103089,44320
14,105384,103089,44320
15,101142,103089,44320
16,104166,103089,44320
17,105516,103089,44320
18,104736,103089,44320
19,98472,103089,44320
20,104484,103089,44320
21,103602,103089,44320
22,94416,103089,44320
23,107016,103089,44320
24,110304,103089,44320
25,108828,103089,44320
26,107064,103089,44320
27,104112,103089,44320
28,92790,103089,44320
29,104592,103089,44320
30,102894,103089,44320
31,97890,103089,44320
