timestep,tpm,final_tpm,final_nopm
1,0,90643,38959
2,104082,90643,38959
3,112782,90643,38959
4,97506,90643,38959
5,93642,90643,38959
6,108006,90643,38959
7,87000,90643,38959
8,102348,90643,38959
9,96636,90643,38959
10,88200,90643,38959
11,88710,90643,38959
12,94518,90643,38959
13,88272,90643,38959
14,84642,90643,38959
15,84456,90643,38959
16,82398,90643,38959
17,94608,90643,38959
18,82770,90643,38959
19,76938,90643,38959
20,85980,90643,38959
21,95094,90643,38959
22,94116,90643,38959
23,92904,90643,38959
24,81006,90643,38959
25,89412,90643,38959
26,96528,90643,38959
27,106404,90643,38959
28,97410,90643,38959
29,101994,90643,38959
30,97704,90643,38959
31,90828,90643,38959
