timestep,tpm,final_tpm,final_nopm
1,0,120024,51676
2,109746,120024,51676
3,137604,120024,51676
4,122088,120024,51676
5,123840,120024,51676
6,124032,120024,51676
7,110802,120024,51676
8,125310,120024,51676
9,120300,120024,51676
10,123846,120024,51676
11,124002,120024,51676
12,121452,120024,51676
13,111774,120024,51676
14,118662,120024,51676
15,124512,120024,51676
16,122748,120024,51676
17,116598,120024,51676
18,123258,120024,51676
19,115596,120024,51676
20,122418,120024,51676
21,126174,120024,51676
22,115710,120024,51676
23,122460,120024,51676
24,119994,120024,51676
25,114420,120024,51676
26,124224,120024,51676
27,122370,120024,51676
28,116568,120024,51676
29,121734,120024,51676
30,120948,120024,51676
31,115680,120024,51676
