timestep,tpm,final_tpm,final_nopm
1,0,101953,43672
2,64296,101953,43672
3,114036,101953,43672
4,106488,101953,43672
5,113154,101953,43672
6,106626,101953,43672
7,106872,101953,43672
8,98844,101953,43672
9,100092,101953,43672
10,101820,101953,43672
11,99462,101953,43672
12,93702,101953,43672
13,106062,101953,43672
14,102312,101953,43672
15,103128,101953,43672
16,97980,101953,43672
17,100548,101953,43672
18,106446,101953,43672
19,104004,101953,43672
20,105540,101953,43672
21,102156,101953,43672
22,100110,101953,43672
23,94458,101953,43672
24,100614,101953,43672
25,103230,101953,43672
26,102432,101953,43672
27,102282,101953,43672
28,100356,101953,43672
29,100332,101953,43672
30,103434,101953,43672
31,107076,101953,43672
32,98142,101953,43672
