timestep,tpm,final_tpm,final_nopm
1,0,120905,51993
2,116034,120905,51993
3,140508,120905,51993
4,130962,120905,51993
5,132750,120905,51993
6,132828,120905,51993
7,128526,120905,51993
8,132942,120905,51993
9,130314,120905,51993
10,129240,120905,51993
11,132564,120905,51993
12,126684,120905,51993
13,125754,120905,51993
14,131802,120905,51993
15,134580,120905,51993
16,116490,120905,51993
17,119406,120905,51993
18,126024,120905,51993
19,120804,120905,51993
20,114444,120905,51993
21,123690,120905,51993
22,123630,120905,51993
23,118872,120905,51993
24,121902,120905,51993
25,116076,120905,51993
26,124674,120905,51993
27,116034,120905,51993
28,124788,120905,51993
29,115338,120905,51993
30,118518,120905,51993
31,113640,120905,51993
