timestep,tpm,final_tpm,final_nopm
1,0,99968,42978
2,89652,99968,42978
3,110418,99968,42978
4,107136,99968,42978
5,106482,99968,42978
6,101274,99968,42978
7,104928,99968,42978
8,103734,99968,42978
9,107556,99968,42978
10,103626,99968,42978
11,105492,99968,42978
12,96276,99968,42978
13,103086,99968,42978
14,105216,99968,42978
15,102084,99968,42978
16,101286,99968,42978
17,99948,99968,42978
18,99168,99968,42978
19,97416,99968,42978
20,98340,99968,42978
21,101394,99968,42978
22,99444,99968,42978
23,100128,99968,42978
24,101454,99968,42978
25,100146,99968,42978
26,92412,99968,42978
27,99774,99968,42978
28,102150,99968,42978
29,97584,99968,42978
30,100152,99968,42978
31,103518,99968,42978
