timestep,tpm,final_tpm,final_nopm
1,0,107234,46270
2,96210,107234,46270
3,133986,107234,46270
4,109272,107234,46270
5,101682,107234,46270
6,106110,107234,46270
7,110922,107234,46270
8,101778,107234,46270
9,109332,107234,46270
10,111522,107234,46270
11,106020,107234,46270
12,107022,107234,46270
13,109374,107234,46270
14,111432,107234,46270
15,110034,107234,46270
16,109890,107234,46270
17,102912,107234,46270
18,107838,107234,46270
19,108804,107234,46270
20,103296,107234,46270
21,109698,107234,46270
22,105354,107234,46270
23,95412,107234,46270
24,112152,107234,46270
25,109272,107234,46270
26,101652,107234,46270
27,111816,107234,46270
28,110622,107234,46270
29,101646,107234,46270
30,110724,107234,46270
31,110412,107234,46270
