timestep,tpm,final_tpm,final_nopm
1,0,95129,40919
2,53208,95129,40919
3,72732,95129,40919
4,89706,95129,40919
5,92256,95129,40919
6,84894,95129,40919
7,94104,95129,40919
8,83466,95129,40919
9,85782,95129,40919
10,89634,95129,40919
11,91620,95129,40919
12,83478,95129,40919
13,88554,95129,40919
14,84738,95129,40919
15,86214,95129,40919
16,92166,95129,40919
17,98136,95129,40919
18,100668,95129,40919
19,95196,95129,40919
20,91740,95129,40919
21,99042,95129,40919
22,93702,95129,40919
23,101484,95129,40919
24,94650,95129,40919
25,97848,95129,40919
26,94704,95129,40919
27,99084,95129,40919
28,97632,95129,40919
29,96534,95129,40919
30,96252,95129,40919
31,97188,95129,40919
