timestep,tpm,final_tpm,final_nopm
1,0,111753,48215
2,107682,111753,48215
3,137886,111753,48215
4,114126,111753,48215
5,108876,111753,48215
6,109278,111753,48215
7,113784,111753,48215
8,102732,111753,48215
9,114102,111753,48215
10,119664,111753,48215
11,113508,111753,48215
12,111576,111753,48215
13,112980,111753,48215
14,104862,111753,48215
15,107388,111753,48215
16,117966,111753,48215
17,107922,111753,48215
18,104226,111753,48215
19,114990,111753,48215
20,115092,111753,48215
21,112410,111753,48215
22,114330,111753,48215
23,114762,111753,48215
24,112146,111753,48215
25,117324,111753,48215
26,113292,111753,48215
27,111198,111753,48215
28,117402,111753,48215
29,103044,111753,48215
30,113946,111753,48215
31,112164,111753,48215
