timestep,tpm,final_tpm,final_nopm
1,0,100805,43547
2,85752,100805,43547
3,108600,100805,43547
4,105348,100805,43547
5,83742,100805,43547
6,100506,100805,43547
7,97800,100805,43547
8,96144,100805,43547
9,95670,100805,43547
10,98820,100805,43547
11,88524,100805,43547
12,100476,100805,43547
13,98910,100805,43547
14,97746,100805,43547
15,99312,100805,43547
16,88482,100805,43547
17,106890,100805,43547
18,108654,100805,43547
19,97410,100805,43547
20,103338,100805,43547
21,104508,100805,43547
22,99216,100805,43547
23,95580,100805,43547
24,105528,100805,43547
25,103902,100805,43547
26,100656,100805,43547
27,106662,100805,43547
28,104172,100805,43547
29,94392,100805,43547
30,96054,100805,43547
31,103398,100805,43547
