timestep,tpm,final_tpm,final_nopm
1,0,106196,45737
2,73128,106196,45737
3,118878,106196,45737
4,113514,106196,45737
5,120570,106196,45737
6,116184,106196,45737
7,117540,106196,45737
8,113502,106196,45737
9,121512,106196,45737
10,106656,106196,45737
11,113358,106196,45737
12,123360,106196,45737
13,98718,106196,45737
14,108810,106196,45737
15,108660,106196,45737
16,111168,106196,45737
17,109608,106196,45737
18,99660,106196,45737
19,102744,106196,45737
20,108810,106196,45737
21,104760,106196,45737
22,98880,106196,45737
23,103602,106196,45737
24,93972,106196,45737
25,106596,106196,45737
26,98262,106196,45737
27,110718,106196,45737
28,111078,106196,45737
29,104472,106196,45737
30,112842,106196,45737
31,123018,106196,45737
32,96060,106196,45737
