timestep,tpm,final_tpm,final_nopm
1,0,92293,39808
2,62556,92293,39808
3,122106,92293,39808
4,103044,92293,39808
5,71958,92293,39808
6,77394,92293,39808
7,89178,92293,39808
8,89874,92293,39808
9,105072,92293,39808
10,107328,92293,39808
11,93336,92293,39808
12,91638,92293,39808
13,101892,92293,39808
14,102780,92293,39808
15,95868,92293,39808
16,93726,92293,39808
17,100950,92293,39808
18,90066,92293,39808
19,98940,92293,39808
20,83484,92293,39808
21,105408,92293,39808
22,87750,92293,39808
23,91950,92293,39808
24,93072,92293,39808
25,85806,92293,39808
26,83148,92293,39808
27,91968,92293,39808
28,96054,92293,39808
29,87126,92293,39808
30,86742,92293,39808
31,90282,92293,39808
