timestep,tpm,final_tpm,final_nopm
1,0,102935,44311
2,80724,102935,44311
3,106752,102935,44311
4,106062,102935,44311
5,99666,102935,44311
6,105402,102935,44311
7,88050,102935,44311
8,105798,102935,44311
9,100662,102935,44311
10,100752,102935,44311
11,106974,102935,44311
12,111540,102935,44311
13,104220,102935,44311
14,103584,102935,44311
15,106608,102935,44311
16,103104,102935,44311
17,104196,102935,44311
18,103668,102935,44311
19,100116,102935,44311
20,104172,102935,44311
21,103092,102935,44311
22,100374,102935,44311
23,104016,102935,44311
24,102528,102935,44311
25,99732,102935,44311
26,103692,102935,44311
27,104052,102935,44311
28,102456,102935,44311
29,103680,102935,44311
30,104016,102935,44311
31,102090,102935,44311
